Client_ID,First_Name,Last_Name,Phone,email,devices,location,Android,Desktop,Iphone,city,Full_Name,Receiver_ID,Transfer_Amount,Transfer_Date,Promotion_ID,client_email,promotion,responded,Transaction_ID,Amount_USD,Store
673,Sapphire,Hatfield,564-357-3504,Sapphire.Hatfield@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
674,Mahir,Cooper,829-570-7880,Mahir.Cooper@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,885.0,12.32,2022-10-10,,,No Promotion,,,0.0,No Store
675,Tom,Tapia,439-227-1780,Tom.Tapia@example.com,['Desktop'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
676,Oliwia,Harvey,143-701-8741,Oliwia.Harvey@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
677,Kelvin,Hendricks,767-726-4455,Kelvin.Hendricks@example.com,['Android'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
678,Mustafa,Mason,866-179-9539,Mustafa.Mason@example.com,['Iphone'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,400.0,1.35,2022-01-20,,,No Promotion,,,0.0,No Store
679,Gabriela,Norton,138-968-6467,Gabriela.Norton@example.com,['Android'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,187.0,Gabriela.Norton@example.com,Dovee,No,,0.0,No Store
680,Esha,Zuniga,807-517-9078,Esha.Zuniga@example.com,"['Iphone', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
681,Lucas,Burke,321-512-2703,Lucas.Burke@example.com,"['Iphone', 'Desktop']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
682,Laura,Valdez,766-901-1157,Laura.Valdez@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,749.0,40.33,2023-07-29,,,No Promotion,,,0.0,No Store
683,Irene,Kim,946-883-2145,Irene.Kim@example.com,['Iphone'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,830.0,51.35,2023-09-24,,,No Promotion,,,0.0,No Store
684,Raheem,Ellis,491-961-7709,Raheem.Ellis@example.com,"['Iphone', 'Desktop']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,200.0,,Krafty Cheddar,No,,0.0,No Store
685,Lisa,Mcclain,518-968-9659,Lisa.Mcclain@example.com,['Android'],"{'City': 'New York', 'Country': 'USA'}",,,,,,340.0,92.9,2023-05-17,,,No Promotion,,,0.0,No Store
687,Thea,Suarez,647-211-7337,Thea.Suarez@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,262.0,57.67,2023-01-07,,,No Promotion,,,0.0,No Store
688,Leighton,Crane,372-753-5586,Leighton.Crane@example.com,['Desktop'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
689,Kayla,Jones,579-756-1305,Kayla.Jones@example.com,"['Android', 'Iphone']","{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
690,Jessie,Noble,557-354-5286,Jessie.Noble@example.com,['Iphone'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
694,Richard,Pope,216-184-3684,Richard.Pope@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
695,Xander,Levine,790-969-1579,Xander.Levine@example.com,"['Iphone', 'Desktop']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,369.0,10.85,2023-04-08,,,No Promotion,,,0.0,No Store
696,Anais,Pineda,609-304-3412,Anais.Pineda@example.com,['Android'],"{'City': 'New York', 'Country': 'USA'}",,,,,,879.0,66.3,2023-09-25,,,No Promotion,,,0.0,No Store
698,Arjun,Dejesus,693-790-8692,Arjun.Dejesus@example.com,['Iphone'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,143.0,Arjun.Dejesus@example.com,Dovee,No,,0.0,No Store
699,Jonathan,Klein,495-419-4637,Jonathan.Klein@example.com,['Desktop'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,931.0,39.03,2022-02-10,,,No Promotion,,,0.0,No Store
700,Dante,Burgess,222-241-4261,Dante.Burgess@example.com,"['Android', 'Desktop']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
703,Wade,Hancock,245-455-9119,Wade.Hancock@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,51.0,Wade.Hancock@example.com,Popsi,No,,0.0,No Store
704,Nicholas,Thomson,936-615-3052,Nicholas.Thomson@example.com,['Iphone'],"{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
708,Enzo,Whitney,565-709-5636,Enzo.Whitney@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
709,Stacey,Daniel,246-819-8817,Stacey.Daniel@example.com,['Android'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
710,Candice,Moyer,964-229-5609,Candice.Moyer@example.com,"['Android', 'Iphone']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,595.0,8.35,2023-03-22,,,No Promotion,,,0.0,No Store
711,Calvin,Tucker,338-784-4359,Calvin.Tucker@example.com,['Iphone'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,97.0,,Dovee,No,,0.0,No Store
712,Bronte,Mendoza,323-783-6615,Bronte.Mendoza@example.com,"['Android', 'Iphone']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,248.0,10.43,2023-03-17,,,No Promotion,,,0.0,No Store
713,Ameer,Orr,993-387-9130,Ameer.Orr@example.com,"['Android', 'Desktop']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,718.0,63.51,2022-10-31,,,No Promotion,,,0.0,No Store
714,Isla,Barber,860-505-2643,Isla.Barber@example.com,['Iphone'],"{'City': 'Toronto', 'Country': 'Canada'}",,,,,,214.0,13.48,2024-01-09,,,No Promotion,,,0.0,No Store
716,Barnaby,Wagner,974-500-4168,Barnaby.Wagner@example.com,['Desktop'],"{'City': 'Montreal', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
717,Barry,Taylor,999-341-2797,Barry.Taylor@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,361.0,31.77,2023-10-06,,,No Promotion,,,0.0,No Store
718,Esme,Reeves,151-285-9583,Esme.Reeves@example.com,['Desktop'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,972.0,13.25,2023-05-15,,,No Promotion,,,0.0,No Store
719,Marnie,White,267-434-1395,Marnie.White@example.com,['Android'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,113.0,67.37,2023-08-14,,,No Promotion,,,0.0,No Store
720,Giovanni,Duncan,679-161-6360,Giovanni.Duncan@example.com,"['Iphone', 'Desktop']","{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
721,Hannah,Roman,331-750-4621,Hannah.Roman@example.com,['Iphone'],"{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
722,Nannie,Hunt,290-190-1157,Nannie.Hunt@example.com,"['Android', 'Desktop']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,963.0,122.3,2023-01-06,,,No Promotion,,,0.0,No Store
723,Yash,Mcleod,270-525-3291,Yash.Mcleod@example.com,['Android'],"{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,163.0,,GatorBoost,Yes,,0.0,No Store
724,Mae,Barry,501-577-5306,Mae.Barry@example.com,['Iphone'],"{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
725,Dylan,York,832-799-7454,Dylan.York@example.com,['Iphone'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
726,Aya,Weeks,466-888-7144,Aya.Weeks@example.com,"['Android', 'Iphone']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
727,Dawn,Cisneros,375-337-2745,Dawn.Cisneros@example.com,['Desktop'],"{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
728,Rohan,Figueroa,542-617-7442,Rohan.Figueroa@example.com,['Android'],"{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
729,Abigail,Medina,857-602-1192,Abigail.Medina@example.com,"['Android', 'Desktop']","{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
730,Rhodri,Haley,574-869-4715,Rhodri.Haley@example.com,['Iphone'],"{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,146.0,,GatorBoost,No,,0.0,No Store
731,Denzel,Black,677-290-8939,Denzel.Black@example.com,"['Android', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,296.0,4.09,2024-01-23,,,No Promotion,,,0.0,No Store
732,Sienna,Howard,835-486-5256,Sienna.Howard@example.com,['Desktop'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
734,Harun,Clark,853-267-3048,Harun.Clark@example.com,['Android'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,986.0,8.99,2024-02-29,,,No Promotion,,,0.0,No Store
737,Kiara,Bell,614-291-6530,Kiara.Bell@example.com,"['Android', 'Iphone']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
738,Gertrude,Mcgrath,364-150-1035,Gertrude.Mcgrath@example.com,"['Android', 'Iphone']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,874.0,71.33,2023-08-02,,,No Promotion,,,0.0,No Store
739,Lewis,Brooks,737-205-4525,Lewis.Brooks@example.com,"['Iphone', 'Desktop']","{'City': 'New York', 'Country': 'USA'}",,,,,,316.0,40.22,2023-01-26,,,No Promotion,,,0.0,No Store
740,Khalid,Burke,973-766-4810,Khalid.Burke@example.com,['Iphone'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
743,Wendy,Mcclure,830-402-9784,Wendy.Mcclure@example.com,['Android'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,563.0,57.21,2024-01-13,,,No Promotion,,,0.0,No Store
744,Haydn,Ramos,354-376-9233,Haydn.Ramos@example.com,"['Android', 'Iphone']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
745,Nettie,Bryan,274-274-8873,Nettie.Bryan@example.com,['Desktop'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
747,Tia,Ali,507-663-5326,Tia.Ali@example.com,['Android'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
748,Montgomery,Davila,267-999-7224,Montgomery.Davila@example.com,"['Android', 'Desktop']","{'City': 'New York', 'Country': 'USA'}",,,,,,247.0,76.5,2022-10-03,,,No Promotion,,,0.0,No Store
749,Tobias,Beltran,598-751-1029,Tobias.Beltran@example.com,"['Iphone', 'Desktop']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,438.0,23.49,2022-09-05,,,No Promotion,,,0.0,No Store
750,Yusuf,Dickerson,502-896-9441,Yusuf.Dickerson@example.com,['Android'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
751,Holly,Dillon,662-944-2078,Holly.Dillon@example.com,['Desktop'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,915.0,22.27,2022-02-17,,,No Promotion,,,0.0,No Store
753,Anais,Ball,802-416-6545,Anais.Ball@example.com,"['Iphone', 'Desktop']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
754,Adem,Kerr,219-873-6077,Adem.Kerr@example.com,['Iphone'],"{'City': 'Toronto', 'Country': 'Canada'}",,,,,,108.0,2.89,2023-12-04,,,No Promotion,,,0.0,No Store
755,Amie,Hood,659-426-4878,Amie.Hood@example.com,['Android'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,936.0,2.78,2022-11-08,,,No Promotion,,,0.0,No Store
756,Herbie,Huber,562-925-1087,Herbie.Huber@example.com,"['Android', 'Iphone']","{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
757,Bill,Andersen,962-770-1270,Bill.Andersen@example.com,"['Android', 'Iphone']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
758,Halima,Maldonado,831-743-6220,Halima.Maldonado@example.com,"['Android', 'Iphone']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,835.0,29.08,2023-05-31,,,No Promotion,,,0.0,No Store
760,Bertie,Cobb,171-373-6091,Bertie.Cobb@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
761,Gordon,Morales,973-462-1199,Gordon.Morales@example.com,"['Android', 'Desktop']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
762,Frederick,Everett,262-696-7077,Frederick.Everett@example.com,"['Android', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
763,Huda,Crane,243-321-6881,Huda.Crane@example.com,"['Android', 'Desktop']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
764,Cecily,Escobar,840-532-1467,Cecily.Escobar@example.com,['Desktop'],"{'City': 'New York', 'Country': 'USA'}",,,,,,989.0,11.87,2023-06-19,,,No Promotion,,,0.0,No Store
765,Amir,Blackwell,291-386-7567,Amir.Blackwell@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
766,Sasha,Berger,492-295-4570,Sasha.Berger@example.com,['Android'],"{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
767,Lina,Trujillo,351-538-5203,Lina.Trujillo@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
768,Caleb,Obrien,223-387-1014,Caleb.Obrien@example.com,"['Android', 'Iphone']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,543.0,41.86,2023-10-04,8.0,Caleb.Obrien@example.com,Krafty Cheddar,Yes,,0.0,No Store
769,Marilyn,Scott,360-359-2274,Marilyn.Scott@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,885.0,15.39,2023-01-25,,,No Promotion,,,0.0,No Store
770,Jannat,Landry,754-634-9309,Jannat.Landry@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,602.0,4.46,2023-07-18,,,No Promotion,,,0.0,No Store
771,Kristen,Curry,473-371-9332,Kristen.Curry@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
772,Rajan,Dickson,372-775-6929,Rajan.Dickson@example.com,['Android'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
773,Luqman,Larson,100-329-7363,Luqman.Larson@example.com,"['Android', 'Iphone']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,680.0,8.22,2024-03-01,,,No Promotion,,,0.0,No Store
774,Bryan,Powell,235-538-4936,Bryan.Powell@example.com,['Android'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
775,Haider,Lynn,796-196-9713,Haider.Lynn@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
776,Jennie,Freeman,396-732-6980,Jennie.Freeman@example.com,['Desktop'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
777,Mohsin,Conley,979-201-3101,Mohsin.Conley@example.com,['Android'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
778,Willow,Buck,472-603-6198,Willow.Buck@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
779,Krish,Hutchinson,405-788-7051,Krish.Hutchinson@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'London', 'Country': 'United Kingdom'}",,,,,,998.0,172.87,2024-02-27,,,No Promotion,,,0.0,No Store
780,Madeline,Mann,441-188-5776,Madeline.Mann@example.com,['Iphone'],"{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
781,Mari,Phillips,301-646-5827,Mari.Phillips@example.com,"['Iphone', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,461.0,50.19,2022-05-29,,,No Promotion,,,0.0,No Store
782,Paula,West,345-217-2266,Paula.West@example.com,['Iphone'],"{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
783,Saira,Lewis,921-562-9790,Saira.Lewis@example.com,['Iphone'],"{'City': 'New York', 'Country': 'USA'}",,,,,,978.0,3.72,2023-11-07,,,No Promotion,,,0.0,No Store
784,Tiana,Decker,255-136-3687,Tiana.Decker@example.com,"['Iphone', 'Desktop']","{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
786,Earl,Vargas,821-464-7474,Earl.Vargas@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,408.0,19.72,2022-07-24,,,No Promotion,,,0.0,No Store
787,Delilah,Wu,668-572-6520,Delilah.Wu@example.com,['Iphone'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
789,Lloyd,Wise,521-580-3829,Lloyd.Wise@example.com,['Iphone'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
790,Alex,Alexander,489-290-8290,Alex.Alexander@example.com,"['Android', 'Iphone']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
791,Aoife,Davidson,628-333-9139,Aoife.Davidson@example.com,['Android'],"{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,129.0,Aoife.Davidson@example.com,RedCow,Yes,,0.0,No Store
792,Emilie,Frye,193-516-9014,Emilie.Frye@example.com,['Iphone'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,925.0,18.76,2023-08-25,,,No Promotion,,,0.0,No Store
793,Elif,Hopkins,953-491-9939,Elif.Hopkins@example.com,['Iphone'],"{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
794,Hazel,Watson,349-725-3565,Hazel.Watson@example.com,"['Android', 'Desktop']","{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
795,Jonathan,David,815-636-7913,Jonathan.David@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
796,Robbie,Hardy,950-716-3630,Robbie.Hardy@example.com,['Android'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
797,Lilian,Strickland,925-438-1993,Lilian.Strickland@example.com,"['Android', 'Desktop']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
800,Olivier,Thornton,401-494-6634,Olivier.Thornton@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Montreal', 'Country': 'Canada'}",,,,,,923.0,42.19,2024-04-08,,,No Promotion,,,0.0,No Store
801,Gabriel,Mccormick,903-845-9623,Gabriel.Mccormick@example.com,['Desktop'],"{'City': 'New York', 'Country': 'USA'}",,,,,,387.0,31.28,2024-02-13,,,No Promotion,,,0.0,No Store
802,Eleni,Maxwell,449-237-4755,Eleni.Maxwell@example.com,['Android'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,947.0,59.94,2023-11-15,,,No Promotion,,,0.0,No Store
803,Susan,Fowler,305-117-8580,Susan.Fowler@example.com,"['Android', 'Iphone']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
804,Amin,Petersen,680-177-1233,Amin.Petersen@example.com,['Desktop'],"{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
805,Gareth,Sanford,161-842-7749,Gareth.Sanford@example.com,['Android'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,138.0,Gareth.Sanford@example.com,KittyKat,No,,0.0,No Store
806,Miriam,Stuart,846-333-2100,Miriam.Stuart@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Montreal', 'Country': 'Canada'}",,,,,,825.0,5.77,2023-03-27,,,No Promotion,,,0.0,No Store
807,Polly,Mendez,916-453-8696,Polly.Mendez@example.com,"['Android', 'Iphone']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,399.0,68.15,2023-01-13,,,No Promotion,,,0.0,No Store
808,Omer,Kemp,857-531-3045,Omer.Kemp@example.com,"['Android', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
809,Abdullahi,Carson,632-547-8327,Abdullahi.Carson@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
810,Syed,Mooney,348-929-4959,Syed.Mooney@example.com,"['Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,206.0,17.94,2022-07-22,,,No Promotion,,,0.0,No Store
811,Dante,Moon,285-551-6208,Dante.Moon@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'New York', 'Country': 'USA'}",,,,,,375.0,73.1,2023-04-04,,,No Promotion,,,0.0,No Store
812,Saad,Ali,185-189-3978,Saad.Ali@example.com,['Iphone'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,67.0,,Krafty Cheddar,Yes,,0.0,No Store
813,Arthur,Hebert,203-343-2956,Arthur.Hebert@example.com,['Android'],"{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
814,Demi,Patel,703-829-8473,Demi.Patel@example.com,"['Android', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,425.0,28.96,2022-02-22,,,No Promotion,,,0.0,No Store
815,Aurora,Andrews,353-307-2005,Aurora.Andrews@example.com,['Desktop'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,925.0,26.48,2023-08-23,,,No Promotion,,,0.0,No Store
817,Renee,Mullen,185-170-8307,Renee.Mullen@example.com,"['Android', 'Desktop']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,441.0,88.66,2023-11-26,,,No Promotion,,,0.0,No Store
818,Alexander,Reid,842-314-3728,Alexander.Reid@example.com,"['Iphone', 'Desktop']","{'City': 'Montreal', 'Country': 'Canada'}",,,,,,130.0,4.42,2024-02-20,,,No Promotion,,,0.0,No Store
820,Wilbur,Hicks,979-216-9924,Wilbur.Hicks@example.com,['Android'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,719.0,89.06,2022-03-04,,,No Promotion,,,0.0,No Store
821,Riley,Fletcher,522-750-5985,Riley.Fletcher@example.com,['Android'],"{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
822,Marissa,Hayes,365-359-3043,Marissa.Hayes@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,158.0,Marissa.Hayes@example.com,Oreoz,No,,0.0,No Store
823,Juliette,Gordon,424-534-2837,Juliette.Gordon@example.com,"['Android', 'Desktop']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
824,Dan,Bates,944-189-5693,Dan.Bates@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
825,Chiara,Ho,279-331-5254,Chiara.Ho@example.com,['Iphone'],"{'City': 'Montreal', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
826,Sinead,Montes,711-829-6800,Sinead.Montes@example.com,['Android'],"{'City': 'New York', 'Country': 'USA'}",,,,,,171.0,38.38,2024-02-17,,,No Promotion,,,0.0,No Store
827,Laurence,Graves,609-435-5709,Laurence.Graves@example.com,['Desktop'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,254.0,7.83,2022-06-13,,,No Promotion,,,0.0,No Store
828,Nora,Donaldson,414-618-5713,Nora.Donaldson@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,11.0,Nora.Donaldson@example.com,Colgatex,Yes,,0.0,No Store
829,Ismaeel,Schmidt,110-478-3409,Ismaeel.Schmidt@example.com,['Iphone'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,13.0,,Popsi,Yes,,0.0,No Store
830,Adem,Mccoy,885-779-4082,Adem.Mccoy@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
831,Angel,Browning,768-205-1455,Angel.Browning@example.com,['Desktop'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
832,Mabel,Foley,417-857-9143,Mabel.Foley@example.com,['Desktop'],"{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
833,Hayley,Montoya,672-566-6794,Hayley.Montoya@example.com,['Desktop'],"{'City': 'New York', 'Country': 'USA'}",,,,,,813.0,126.24,2022-06-05,,,No Promotion,,,0.0,No Store
834,Arnold,Spencer,962-701-8237,Arnold.Spencer@example.com,"['Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
835,Russell,Carlson,635-758-7564,Russell.Carlson@example.com,"['Android', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,501.0,34.41,2023-07-10,,,No Promotion,,,0.0,No Store
